complaints_id,month,,region_name,circle_name,division_name,Estimated_Time_of_Restoration,season
12042625,,,,,,229,Summer
13142305,,,,,,229,Winter
12862254,,,,,,229,Rainy
12479954,,,,,,229,Rainy
12897056,,,,,,229,Rainy
13006924,,,,,,229,Rainy
12611311,,,,,,229,Rainy
13227361,,,,,,229,Winter
11278611,,,,,,229,Summer
12761933,,,,,,229,Rainy
11628566,,,,,,229,Summer
12547568,,,,,,229,Rainy
12579832,,,,,,229,Rainy
12990832,,,,,,229,Rainy
12583798,,,,,,229,Rainy
12999534,,,,,,229,Rainy
11922685,,,,,,229,Summer
11821196,,,,,,229,Summer
13188194,,,,,,229,Winter
12475732,,,,,,229,Rainy
11424887,,,,,,229,Summer
12350662,,,,,,229,Rainy
12982457,,,,,,229,Rainy
12560896,,,,,,229,Rainy
11937300,,,,,,229,Summer
12442153,,,,,,229,Rainy
13144402,,,,,,229,Winter
12442187,,,,,,229,Rainy
11413512,,,,,,229,Summer
11325312,,,,,,229,Summer
12623581,,,,,,229,Rainy
11309602,,,,,,229,Summer
13144332,,,,,,229,Winter
12990902,,,,,,229,Rainy
11874029,,,,,,229,Summer
12860905,,,,,,229,Rainy
12946688,,,,,,229,Rainy
12991699,,,,,,229,Rainy
12861541,,,,,,229,Rainy
12622509,,,,,,229,Rainy
11274142,,,,,,229,Summer
13212054,,,,,,229,Winter
11511319,,,,,,229,Summer
12405186,,,,,,229,Rainy
12106588,,,,,,229,Summer
13194049,,,,,,229,Winter
13009602,,,,,,229,Rainy
11835885,,,,,,229,Summer
11511291,,,,,,229,Summer
12023027,,,,,,229,Summer
11555093,,,,,,229,Summer
11289679,,,,,,229,Summer
13026438,,,,,,229,Rainy
12259522,,,,,,229,Rainy
12761263,,,,,,229,Rainy
12647779,,,,,,229,Rainy
12042864,,,,,,229,Summer
12655543,,,,,,229,Rainy
12862362,,,,,,229,Rainy
12064685,,,,,,229,Summer
12073609,,,,,,229,Summer
13200268,,,,,,229,Winter
12622407,,,,,,229,Rainy
12983106,,,,,,229,Rainy
13077533,,,,,,229,Rainy
11364825,,,,,,229,Summer
11666337,,,,,,229,Summer
12589298,,,,,,229,Rainy
12503023,,,,,,229,Rainy
12338705,,,,,,229,Rainy
13242062,,,,,,229,Winter
12828608,,,,,,229,Rainy
12476298,,,,,,229,Rainy
13195793,,,,,,229,Winter
12771843,,,,,,229,Rainy
12413778,,,,,,229,Rainy
12616458,,,,,,229,Rainy
12877170,,,,,,229,Rainy
11888017,,,,,,229,Summer
13026789,,,,,,229,Rainy
12690770,,,,,,229,Rainy
11326531,,,,,,229,Summer
12999177,,,,,,229,Rainy
11945515,,,,,,229,Summer
11708663,,,,,,229,Summer
12022416,,,,,,229,Summer
12448507,,,,,,229,Rainy
12357169,,,,,,229,Rainy
12475323,,,,,,229,Rainy
11561384,,,,,,229,Summer
11813216,,,,,,229,Summer
11636924,,,,,,229,Summer
12989573,,,,,,229,Rainy
11291896,,,,,,229,Summer
13077399,,,,,,229,Rainy
11371583,,,,,,229,Summer
12691799,,,,,,229,Rainy
13212069,,,,,,229,Winter
11434202,,,,,,229,Summer
12897875,,,,,,229,Rainy
12516105,,,,,,229,Rainy
12136068,,,,,,229,Summer
11469892,,,,,,229,Summer
11888116,,,,,,229,Summer
11628535,,,,,,229,Summer
12246172,,,,,,229,Rainy
11487086,,,,,,229,Summer
13126971,,,,,,229,Winter
12495414,,,,,,229,Rainy
11870728,,,,,,229,Summer
12462812,,,,,,229,Rainy
11419151,,,,,,229,Summer
11845384,,,,,,229,Summer
12314972,,,,,,229,Rainy
13204860,,,,,,229,Winter
12103225,,,,,,229,Summer
12990924,,,,,,229,Rainy
11325097,,,,,,229,Summer
13228801,,,,,,229,Winter
13204437,,,,,,229,Winter
11421225,,,,,,229,Summer
12560114,,,,,,229,Rainy
12190438,,,,,,229,Rainy
12359736,,,,,,229,Rainy
13206464,,,,,,229,Winter
12852942,,,,,,229,Rainy
12762935,,,,,,229,Rainy
13230933,,,,,,229,Winter
12514974,,,,,,229,Rainy
13176515,,,,,,229,Winter
13093442,,,,,,229,Winter
12756387,,,,,,229,Rainy
12960365,,,,,,229,Rainy
11569415,,,,,,229,Summer
11820433,,,,,,229,Summer
11549198,,,,,,229,Summer
13253909,,,,,,229,Winter
13075247,,,,,,229,Rainy
12541234,,,,,,229,Rainy
12852941,,,,,,229,Rainy
12600404,,,,,,229,Rainy
12847161,,,,,,229,Rainy
11299656,,,,,,229,Summer
13113481,,,,,,229,Winter
11325234,,,,,,229,Summer
12999692,,,,,,229,Rainy
11993801,,,,,,229,Summer
12819155,,,,,,229,Rainy
11762330,,,,,,229,Summer
12133209,,,,,,229,Summer
13063831,,,,,,229,Rainy
11651040,,,,,,229,Summer
12540894,,,,,,229,Rainy
11783742,,,,,,229,Summer
13218796,,,,,,229,Winter
11968614,,,,,,229,Summer
13186827,,,,,,229,Winter
13062779,,,,,,229,Rainy
12852928,,,,,,229,Rainy
12462858,,,,,,229,Rainy
12429892,,,,,,229,Rainy
11935332,,,,,,229,Summer
12462871,,,,,,229,Rainy
12917519,,,,,,229,Rainy
12061329,,,,,,229,Summer
11556911,,,,,,229,Summer
12248879,,,,,,229,Rainy
12680012,,,,,,229,Rainy
12492493,,,,,,230,Rainy
12735071,,,,,,230,Rainy
13080721,,,,,,230,Winter
12979809,,,,,,230,Rainy
11562677,,,,,,230,Summer
11347004,,,,,,230,Summer
13245862,,,,,,230,Winter
12610846,,,,,,230,Rainy
12633453,,,,,,230,Rainy
13093497,,,,,,230,Winter
12772328,,,,,,230,Rainy
12215838,,,,,,230,Rainy
12107399,,,,,,230,Summer
13071358,,,,,,230,Rainy
13141680,,,,,,230,Winter
11359079,,,,,,230,Summer
11469833,,,,,,230,Summer
13249951,,,,,,230,Winter
11283976,,,,,,230,Summer
11308884,,,,,,230,Summer
11526504,,,,,,230,Summer
13215920,,,,,,230,Winter
13172306,,,,,,230,Winter
11700848,,,,,,230,Summer
13070390,,,,,,230,Rainy
11937364,,,,,,230,Summer
12652026,,,,,,230,Rainy
12960963,,,,,,230,Rainy
11859026,,,,,,230,Summer
13151025,,,,,,230,Winter
12154419,,,,,,230,Summer
12738310,,,,,,230,Rainy
12734675,,,,,,230,Rainy
11353552,,,,,,230,Summer
12475332,,,,,,230,Rainy
11862247,,,,,,230,Summer
12540892,,,,,,230,Rainy
12636115,,,,,,230,Rainy
11807452,,,,,,230,Summer
13213202,,,,,,230,Winter
11359051,,,,,,230,Summer
12851789,,,,,,230,Rainy
12022527,,,,,,230,Summer
11560404,,,,,,230,Summer
12084839,,,,,,230,Summer
11299037,,,,,,230,Summer
11591778,,,,,,230,Summer
12833594,,,,,,230,Rainy
12963606,,,,,,230,Rainy
11852713,,,,,,230,Summer
11860465,,,,,,230,Summer
13111932,,,,,,230,Winter
12164455,,,,,,230,Rainy
12154398,,,,,,230,Summer
11831354,,,,,,230,Summer
12179608,,,,,,230,Rainy
11871298,,,,,,230,Summer
11274316,,,,,,230,Summer
11522325,,,,,,230,Summer
12096980,,,,,,230,Summer
11371009,,,,,,230,Summer
12982677,,,,,,230,Rainy
11378029,,,,,,230,Summer
12072437,,,,,,230,Summer
11318701,,,,,,230,Summer
12852098,,,,,,230,Rainy
12621400,,,,,,230,Rainy
12954678,,,,,,230,Rainy
12954665,,,,,,230,Rainy
12637393,,,,,,230,Rainy
13062547,,,,,,230,Rainy
12678789,,,,,,230,Rainy
11684161,,,,,,230,Summer
12529486,,,,,,230,Rainy
12865015,,,,,,230,Rainy
12064156,,,,,,230,Summer
13054656,,,,,,230,Rainy
13240718,,,,,,230,Winter
13170855,,,,,,230,Winter
11433036,,,,,,230,Summer
12994882,,,,,,230,Rainy
12103150,,,,,,230,Summer
13088824,,,,,,230,Winter
13139581,,,,,,230,Winter
12370058,,,,,,230,Rainy
12314985,,,,,,230,Rainy
11758513,,,,,,230,Summer
12894593,,,,,,230,Rainy
12947596,,,,,,230,Rainy
11552880,,,,,,230,Summer
11273303,,,,,,230,Summer
11820384,,,,,,230,Summer
12879094,,,,,,230,Rainy
12617244,,,,,,230,Rainy
12072302,,,,,,230,Summer
12027175,,,,,,230,Summer
12960638,,,,,,230,Rainy
12636092,,,,,,230,Rainy
12090386,,,,,,230,Summer
13191223,,,,,,230,Winter
13018720,,,,,,230,Rainy
13150733,,,,,,230,Winter
12093910,,,,,,230,Summer
12738264,,,,,,230,Rainy
13132211,,,,,,230,Winter
13213801,,,,,,230,Winter
13246478,,,,,,230,Winter
12515569,,,,,,230,Rainy
12120404,,,,,,230,Summer
13097903,,,,,,230,Winter
12611262,,,,,,230,Rainy
13220849,,,,,,230,Winter
12853448,,,,,,230,Rainy
12391884,,,,,,230,Rainy
12999464,,,,,,230,Rainy
11412212,,,,,,230,Summer
13019571,,,,,,230,Rainy
13201954,,,,,,230,Winter
13191607,,,,,,230,Winter
12753222,,,,,,230,Rainy
12352030,,,,,,230,Rainy
12860910,,,,,,230,Rainy
12592772,,,,,,230,Rainy
11884802,,,,,,230,Summer
12371470,,,,,,230,Rainy
12325149,,,,,,230,Rainy
12864218,,,,,,230,Rainy
12063113,,,,,,230,Summer
13239867,,,,,,230,Winter
12623124,,,,,,230,Rainy
11922006,,,,,,230,Summer
13133674,,,,,,230,Winter
11797040,,,,,,230,Summer
11884494,,,,,,230,Summer
13144409,,,,,,230,Winter
13111466,,,,,,230,Winter
12249015,,,,,,230,Rainy
13019195,,,,,,230,Rainy
12093608,,,,,,230,Summer
11937164,,,,,,230,Summer
12999711,,,,,,230,Rainy
13127588,,,,,,230,Winter
13097895,,,,,,230,Winter
12510650,,,,,,230,Rainy
12861712,,,,,,230,Rainy
12235321,,,,,,230,Rainy
11862864,,,,,,230,Summer
12841714,,,,,,230,Rainy
12915229,,,,,,230,Rainy
11369569,,,,,,230,Summer
12428822,,,,,,230,Rainy
13190894,,,,,,230,Winter
12420009,,,,,,230,Rainy
11352324,,,,,,230,Summer
11283730,,,,,,230,Summer
11937357,,,,,,230,Summer
12517751,,,,,,230,Rainy
12617282,,,,,,230,Rainy
12426929,,,,,,230,Rainy
11534249,,,,,,230,Summer
12964143,,,,,,230,Rainy
12190427,,,,,,230,Rainy
11371815,,,,,,230,Summer
12879867,,,,,,230,Rainy
11312246,,,,,,230,Summer
13113920,,,,,,230,Winter
12495848,,,,,,230,Rainy
12657493,,,,,,230,Rainy
11309908,,,,,,230,Summer
13222216,,,,,,230,Winter
13220144,,,,,,230,Winter
11305860,,,,,,230,Summer
13206276,,,,,,230,Winter
12295165,,,,,,230,Rainy
12852944,,,,,,230,Rainy
11308111,,,,,,230,Summer
12852457,,,,,,230,Rainy
12362128,,,,,,230,Rainy
13150614,,,,,,230,Winter
11889017,,,,,,230,Summer
12872373,,,,,,230,Rainy
12168408,,,,,,230,Rainy
12923106,,,,,,230,Rainy
12268648,,,,,,230,Rainy
12135341,,,,,,230,Summer
12947460,,,,,,230,Rainy
12729563,,,,,,230,Rainy
11742767,,,,,,230,Summer
11749177,,,,,,230,Summer
13184985,,,,,,230,Winter
13036393,,,,,,230,Rainy
12485399,,,,,,230,Rainy
12647732,,,,,,230,Rainy
11795074,,,,,,230,Summer
11317179,,,,,,230,Summer
12651764,,,,,,230,Rainy
12973722,,,,,,230,Rainy
12023067,,,,,,230,Summer
12823572,,,,,,230,Rainy
13206228,,,,,,230,Winter
11427449,,,,,,230,Summer
13150861,,,,,,230,Winter
13230952,,,,,,230,Winter
12362342,,,,,,230,Rainy
13160239,,,,,,230,Winter
13023292,,,,,,230,Rainy
13212405,,,,,,230,Winter
12970827,,,,,,230,Rainy
12172001,,,,,,230,Rainy
13212402,,,,,,230,Winter
12981030,,,,,,230,Rainy
12981043,,,,,,230,Rainy
12754561,,,,,,230,Rainy
12180531,,,,,,230,Rainy
12884299,,,,,,230,Rainy
11774433,,,,,,230,Summer
13201619,,,,,,230,Winter
11418471,,,,,,230,Summer
11553980,,,,,,230,Summer
11723487,,,,,,230,Summer
12854258,,,,,,230,Rainy
13200956,,,,,,230,Winter
12347383,,,,,,230,Rainy
13225324,,,,,,230,Winter
13118910,,,,,,230,Winter
13096502,,,,,,230,Winter
13150887,,,,,,230,Winter
12736131,,,,,,230,Rainy
11824435,,,,,,230,Summer
12207691,,,,,,230,Rainy
13188656,,,,,,230,Winter
12703857,,,,,,230,Rainy
12787005,,,,,,230,Rainy
12023662,,,,,,230,Summer
12462853,,,,,,230,Rainy
12023333,,,,,,230,Summer
12809263,,,,,,230,Rainy
12171774,,,,,,230,Rainy
12851954,,,,,,230,Rainy
12373020,,,,,,230,Rainy
13236347,,,,,,230,Winter
13239360,,,,,,230,Winter
13189577,,,,,,230,Winter
12592016,,,,,,230,Rainy
11511313,,,,,,230,Summer
12516145,,,,,,230,Rainy
12922906,,,,,,230,Rainy
11385185,,,,,,230,Summer
13023582,,,,,,230,Rainy
13144392,,,,,,230,Winter
12985090,,,,,,230,Rainy
13136028,,,,,,230,Winter
12960762,,,,,,230,Rainy
11556413,,,,,,230,Summer
12999111,,,,,,230,Rainy
11318978,,,,,,230,Summer
12253185,,,,,,230,Rainy
12494539,,,,,,230,Rainy
13200962,,,,,,230,Winter
12185240,,,,,,230,Rainy
13118129,,,,,,230,Winter
12616634,,,,,,230,Rainy
12984888,,,,,,230,Rainy
11795044,,,,,,230,Summer
12571941,,,,,,230,Rainy
12616484,,,,,,230,Rainy
11489250,,,,,,230,Summer
13106577,,,,,,230,Winter
11299655,,,,,,230,Summer
12713146,,,,,,230,Rainy
12432254,,,,,,230,Rainy
12722030,,,,,,230,Rainy
11588274,,,,,,230,Summer
12094957,,,,,,230,Summer
13001090,,,,,,230,Rainy
12901718,,,,,,230,Rainy
13228567,,,,,,230,Winter
12024727,,,,,,230,Summer
13116869,,,,,,230,Winter
12292102,,,,,,230,Rainy
11317117,,,,,,230,Summer
12038514,,,,,,230,Summer
13017866,,,,,,230,Rainy
11563612,,,,,,230,Summer
12205348,,,,,,230,Rainy
12528586,,,,,,230,Rainy
12013898,,,,,,230,Summer
11413539,,,,,,230,Summer
11282854,,,,,,230,Summer
11513279,,,,,,230,Summer
11950406,,,,,,230,Summer
12852046,,,,,,230,Rainy
12852240,,,,,,230,Rainy
12592272,,,,,,230,Rainy
11823954,,,,,,230,Summer
11392937,,,,,,230,Summer
13076942,,,,,,230,Rainy
11760777,,,,,,230,Summer
11332081,,,,,,230,Summer
11316675,,,,,,230,Summer
12796644,,,,,,230,Rainy
12424992,,,,,,230,Rainy
13211912,,,,,,230,Winter
12478998,,,,,,230,Rainy
12004971,,,,,,230,Summer
12773411,,,,,,230,Rainy
12991795,,,,,,230,Rainy
11950415,,,,,,230,Summer
13234268,,,,,,230,Winter
12753866,,,,,,230,Rainy
13075157,,,,,,230,Rainy
11295201,,,,,,230,Summer
11862919,,,,,,230,Summer
12688505,,,,,,230,Rainy
11796349,,,,,,230,Summer
13092370,,,,,,230,Winter
11316434,,,,,,230,Summer
11370213,,,,,,230,Summer
13037121,,,,,,230,Rainy
13154059,,,,,,230,Winter
13217609,,,,,,230,Winter
11830094,,,,,,230,Summer
12982798,,,,,,230,Rainy
12206631,,,,,,230,Rainy
13023086,,,,,,230,Rainy
11378274,,,,,,230,Summer
11282831,,,,,,230,Summer
12479590,,,,,,230,Rainy
11303589,,,,,,230,Summer
11781679,,,,,,230,Summer
12852042,,,,,,230,Rainy
12027686,,,,,,230,Summer
12973734,,,,,,230,Rainy
13007840,,,,,,230,Rainy
11875607,,,,,,230,Summer
12795115,,,,,,230,Rainy
12541648,,,,,,230,Rainy
11393093,,,,,,230,Summer
11994985,,,,,,230,Summer
12557142,,,,,,230,Rainy
12803671,,,,,,230,Rainy
12970861,,,,,,230,Rainy
12847164,,,,,,230,Rainy
13139717,,,,,,230,Winter
12683108,,,,,,230,Rainy
11873258,,,,,,230,Summer
12042703,,,,,,230,Summer
13133322,,,,,,230,Winter
12819312,,,,,,230,Rainy
11378904,,,,,,230,Summer
12024576,,,,,,230,Summer
13195176,,,,,,230,Winter
13142180,,,,,,230,Winter
11299688,,,,,,230,Summer
11764003,,,,,,230,Summer
11643121,,,,,,230,Summer
13254355,,,,,,230,Winter
11721425,,,,,,230,Summer
12192776,,,,,,230,Rainy
13069894,,,,,,230,Rainy
11560531,,,,,,230,Summer
12593121,,,,,,230,Rainy
13069880,,,,,,230,Rainy
11829978,,,,,,230,Summer
12070432,,,,,,230,Summer
12573190,,,,,,231,Rainy
12954713,,,,,,231,Rainy
13074511,,,,,,231,Rainy
11421227,,,,,,231,Summer
11352648,,,,,,231,Summer
12956793,,,,,,231,Rainy
13056445,,,,,,231,Rainy
13228295,,,,,,231,Winter
12390092,,,,,,231,Rainy
11370257,,,,,,231,Summer
11392846,,,,,,231,Summer
12699395,,,,,,231,Rainy
12957075,,,,,,231,Rainy
13242101,,,,,,231,Winter
12990895,,,,,,231,Rainy
11698465,,,,,,231,Summer
12637201,,,,,,231,Rainy
11710696,,,,,,231,Summer
13076676,,,,,,231,Rainy
13069905,,,,,,231,Rainy
12901863,,,,,,231,Rainy
12773350,,,,,,231,Rainy
11426441,,,,,,231,Summer
12990840,,,,,,231,Rainy
12429840,,,,,,231,Rainy
11533294,,,,,,231,Summer
11862138,,,,,,231,Summer
12449805,,,,,,231,Rainy
11281873,,,,,,231,Summer
12282404,,,,,,231,Rainy
12190239,,,,,,231,Rainy
12852979,,,,,,231,Rainy
12838819,,,,,,231,Rainy
11400114,,,,,,231,Summer
12617507,,,,,,231,Rainy
12268696,,,,,,231,Rainy
12109696,,,,,,231,Summer
12337719,,,,,,231,Rainy
12121752,,,,,,231,Summer
12878572,,,,,,231,Rainy
11935617,,,,,,231,Summer
13161817,,,,,,231,Winter
12109616,,,,,,231,Summer
13129381,,,,,,231,Winter
13062556,,,,,,231,Rainy
12859339,,,,,,231,Rainy
12753937,,,,,,231,Rainy
12860868,,,,,,231,Rainy
12573510,,,,,,231,Rainy
13200933,,,,,,231,Winter
11277532,,,,,,231,Summer
11892351,,,,,,231,Summer
12703708,,,,,,231,Rainy
11762350,,,,,,231,Summer
12995115,,,,,,231,Rainy
12704342,,,,,,231,Rainy
12847159,,,,,,231,Rainy
12362995,,,,,,231,Rainy
12483489,,,,,,231,Rainy
12297930,,,,,,231,Rainy
12379319,,,,,,231,Rainy
12653730,,,,,,231,Rainy
13082786,,,,,,231,Winter
13235975,,,,,,231,Winter
12017124,,,,,,231,Summer
12017105,,,,,,231,Summer
13146093,,,,,,231,Winter
11610539,,,,,,231,Summer
12718441,,,,,,231,Rainy
13095417,,,,,,231,Winter
12744141,,,,,,231,Rainy
11990928,,,,,,231,Summer
12379681,,,,,,231,Rainy
12327411,,,,,,231,Rainy
12852277,,,,,,231,Rainy
12499098,,,,,,231,Rainy
12190382,,,,,,231,Rainy
12790019,,,,,,231,Rainy
13124750,,,,,,231,Winter
11796371,,,,,,231,Summer
11922453,,,,,,231,Summer
11385159,,,,,,231,Summer
12332007,,,,,,231,Rainy
11666228,,,,,,231,Summer
12897767,,,,,,231,Rainy
12060715,,,,,,231,Summer
11796348,,,,,,231,Summer
13052724,,,,,,231,Rainy
12205707,,,,,,231,Rainy
11421367,,,,,,231,Summer
11932488,,,,,,231,Summer
11299681,,,,,,231,Summer
13025489,,,,,,231,Rainy
12980371,,,,,,231,Rainy
12992807,,,,,,231,Rainy
13044928,,,,,,231,Rainy
12981669,,,,,,231,Rainy
13096592,,,,,,231,Winter
12884276,,,,,,231,Rainy
13045456,,,,,,231,Rainy
12854799,,,,,,231,Rainy
12377283,,,,,,231,Rainy
12021758,,,,,,231,Summer
13157571,,,,,,231,Winter
11314927,,,,,,231,Summer
12208043,,,,,,231,Rainy
12485218,,,,,,231,Rainy
12690180,,,,,,231,Rainy
12461889,,,,,,231,Rainy
13009844,,,,,,231,Rainy
12873608,,,,,,231,Rainy
13045366,,,,,,231,Rainy
12634813,,,,,,231,Rainy
12991797,,,,,,231,Rainy
12208367,,,,,,231,Rainy
12420357,,,,,,231,Rainy
12538168,,,,,,231,Rainy
11763710,,,,,,231,Summer
12757149,,,,,,231,Rainy
12592070,,,,,,231,Rainy
11297428,,,,,,231,Summer
13118882,,,,,,231,Winter
12741617,,,,,,231,Rainy
12720061,,,,,,231,Rainy
12719826,,,,,,231,Rainy
11350179,,,,,,231,Summer
12617917,,,,,,231,Rainy
11350981,,,,,,231,Summer
11932817,,,,,,231,Summer
12431432,,,,,,231,Rainy
12207237,,,,,,231,Rainy
13076952,,,,,,231,Rainy
13170887,,,,,,231,Winter
12081308,,,,,,231,Summer
12081345,,,,,,231,Summer
11554011,,,,,,231,Summer
12775054,,,,,,231,Rainy
11919766,,,,,,231,Summer
12196971,,,,,,231,Rainy
13105813,,,,,,231,Winter
12488179,,,,,,231,Rainy
13077174,,,,,,231,Rainy
13186799,,,,,,231,Winter
11581149,,,,,,231,Summer
12910011,,,,,,231,Rainy
11748127,,,,,,231,Summer
12026897,,,,,,231,Summer
12773107,,,,,,231,Rainy
13027119,,,,,,231,Rainy
11718907,,,,,,231,Summer
13070828,,,,,,231,Rainy
12641833,,,,,,231,Rainy
12492296,,,,,,231,Rainy
12022379,,,,,,231,Summer
12644024,,,,,,231,Rainy
12915179,,,,,,231,Rainy
13026871,,,,,,231,Rainy
12490846,,,,,,231,Rainy
12417022,,,,,,231,Rainy
12197798,,,,,,231,Rainy
11648534,,,,,,231,Summer
11276250,,,,,,231,Summer
12197847,,,,,,231,Rainy
11858781,,,,,,231,Summer
12027227,,,,,,231,Summer
13112155,,,,,,231,Winter
12936512,,,,,,231,Rainy
12122736,,,,,,231,Summer
13212151,,,,,,231,Winter
12934823,,,,,,231,Rainy
11350537,,,,,,231,Summer
11344801,,,,,,231,Summer
12983301,,,,,,231,Rainy
11281762,,,,,,231,Summer
11291720,,,,,,231,Summer
13253989,,,,,,231,Winter
12108899,,,,,,231,Summer
11358385,,,,,,231,Summer
12994696,,,,,,231,Rainy
13094532,,,,,,231,Winter
12691155,,,,,,231,Rainy
11837101,,,,,,231,Summer
12120390,,,,,,231,Summer
11608494,,,,,,231,Summer
13151024,,,,,,231,Winter
12216590,,,,,,231,Rainy
11591034,,,,,,231,Summer
11432716,,,,,,231,Summer
11569571,,,,,,231,Summer
12084718,,,,,,231,Summer
11397572,,,,,,231,Summer
11899273,,,,,,231,Summer
13008681,,,,,,231,Rainy
12679695,,,,,,231,Rainy
12884845,,,,,,231,Rainy
12848670,,,,,,231,Rainy
13181001,,,,,,231,Winter
12373240,,,,,,231,Rainy
13090500,,,,,,231,Winter
12325595,,,,,,231,Rainy
13180810,,,,,,231,Winter
11611442,,,,,,231,Summer
13255546,,,,,,231,Winter
12164495,,,,,,231,Rainy
11398164,,,,,,231,Summer
12646196,,,,,,231,Rainy
13008580,,,,,,231,Rainy
12218187,,,,,,231,Rainy
13138043,,,,,,231,Winter
13010733,,,,,,231,Rainy
11851921,,,,,,231,Summer
12849328,,,,,,231,Rainy
11611481,,,,,,231,Summer
12989494,,,,,,231,Rainy
13030925,,,,,,231,Rainy
13190659,,,,,,231,Winter
13020076,,,,,,231,Rainy
11518300,,,,,,231,Summer
11547191,,,,,,231,Summer
12711517,,,,,,231,Rainy
11872215,,,,,,231,Summer
13235423,,,,,,231,Winter
13214218,,,,,,231,Winter
12540884,,,,,,231,Rainy
13242516,,,,,,231,Winter
11588297,,,,,,231,Summer
12068746,,,,,,231,Summer
11534937,,,,,,231,Summer
12561756,,,,,,231,Rainy
11888033,,,,,,231,Summer
13154435,,,,,,231,Winter
12502454,,,,,,231,Rainy
11588252,,,,,,231,Summer
13014695,,,,,,231,Rainy
13015355,,,,,,231,Rainy
13108404,,,,,,231,Winter
12975517,,,,,,231,Rainy
12316625,,,,,,231,Rainy
12094324,,,,,,231,Summer
11860535,,,,,,231,Summer
12065054,,,,,,231,Summer
13011934,,,,,,231,Rainy
12427406,,,,,,231,Rainy
12065061,,,,,,231,Summer
12730157,,,,,,231,Rainy
12939596,,,,,,231,Rainy
13121482,,,,,,231,Winter
12135339,,,,,,231,Summer
12445814,,,,,,231,Rainy
11815634,,,,,,231,Summer
13150553,,,,,,231,Winter
12701024,,,,,,231,Rainy
11617905,,,,,,231,Summer
13244163,,,,,,231,Winter
12407482,,,,,,231,Rainy
12401524,,,,,,231,Rainy
12947318,,,,,,231,Rainy
12495842,,,,,,231,Rainy
13142389,,,,,,231,Winter
12495634,,,,,,231,Rainy
11521579,,,,,,231,Summer
11586640,,,,,,231,Summer
11717723,,,,,,231,Summer
12449061,,,,,,231,Rainy
12043137,,,,,,231,Summer
12702039,,,,,,231,Rainy
12142777,,,,,,231,Summer
11343931,,,,,,231,Summer
12764305,,,,,,231,Rainy
12103119,,,,,,231,Summer
11845477,,,,,,231,Summer
12999242,,,,,,231,Rainy
12683382,,,,,,231,Rainy
11519713,,,,,,231,Summer
11851333,,,,,,231,Summer
11414657,,,,,,231,Summer
12950918,,,,,,231,Rainy
13120323,,,,,,231,Winter
12681603,,,,,,231,Rainy
12729748,,,,,,231,Rainy
12004928,,,,,,231,Summer
12823589,,,,,,231,Rainy
12556546,,,,,,231,Rainy
13134164,,,,,,231,Winter
11342765,,,,,,231,Summer
11398669,,,,,,231,Summer
12004882,,,,,,231,Summer
13150089,,,,,,231,Winter
13007038,,,,,,231,Rainy
12254250,,,,,,231,Rainy
12636251,,,,,,231,Rainy
11724477,,,,,,231,Summer
12893575,,,,,,231,Rainy
13172265,,,,,,231,Winter
12729694,,,,,,231,Rainy
12442157,,,,,,231,Rainy
11413548,,,,,,231,Summer
12552797,,,,,,231,Rainy
11892387,,,,,,231,Summer
13158042,,,,,,231,Winter
12799900,,,,,,231,Rainy
12761338,,,,,,231,Rainy
12041520,,,,,,231,Summer
11619620,,,,,,231,Summer
12946876,,,,,,231,Rainy
11487128,,,,,,231,Summer
11588398,,,,,,231,Summer
13257593,,,,,,231,Winter
11602335,,,,,,231,Summer
12069802,,,,,,231,Summer
13134198,,,,,,231,Winter
13250431,,,,,,231,Winter
11427052,,,,,,231,Summer
12939708,,,,,,231,Rainy
12952495,,,,,,231,Rainy
13158900,,,,,,231,Winter
12050461,,,,,,231,Summer
13226779,,,,,,231,Winter
13203822,,,,,,231,Winter
13121549,,,,,,231,Winter
12233676,,,,,,231,Rainy
12999461,,,,,,231,Rainy
12051804,,,,,,231,Summer
11397514,,,,,,231,Summer
11845193,,,,,,231,Summer
11343615,,,,,,231,Summer
12536344,,,,,,231,Rainy
11750448,,,,,,231,Summer
12103332,,,,,,231,Summer
12738178,,,,,,231,Rainy
12636066,,,,,,231,Rainy
12186402,,,,,,231,Rainy
13037002,,,,,,231,Rainy
13036805,,,,,,231,Rainy
11379402,,,,,,231,Summer
12402097,,,,,,231,Rainy
12402127,,,,,,231,Rainy
13042966,,,,,,231,Rainy
11287086,,,,,,231,Summer
11365216,,,,,,231,Summer
12808262,,,,,,231,Rainy
11968263,,,,,,231,Summer
13156138,,,,,,231,Winter
12941023,,,,,,231,Rainy
12998809,,,,,,231,Rainy
11601075,,,,,,231,Summer
12819218,,,,,,231,Rainy
12063118,,,,,,231,Summer
11761408,,,,,,231,Summer
11287105,,,,,,231,Summer
12565336,,,,,,231,Rainy
13037389,,,,,,231,Rainy
11378406,,,,,,231,Summer
12999418,,,,,,231,Rainy
13207936,,,,,,231,Winter
13227063,,,,,,232,Winter
12687930,,,,,,232,Rainy
12611439,,,,,,232,Rainy
12027188,,,,,,232,Summer
12043472,,,,,,232,Summer
12024747,,,,,,232,Summer
13256563,,,,,,232,Winter
12362205,,,,,,232,Rainy
11471660,,,,,,232,Summer
11612552,,,,,,232,Summer
11295370,,,,,,232,Summer
11858545,,,,,,232,Summer
12005114,,,,,,232,Summer
